Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ltsi.fhir.oncofair.json	21336	-	0	0	0	0	0	0	5	68	0	0	0	0	0	0	0	1	0	0	132	126	0	0	0	5	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationBACTRIMFORTE.json	1254	6	1	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	18	17	0	1	0	0	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationINFUSION.json	1977	4	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	0	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationOXYCODONELP10MGVIATRIS.json	1274	3	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationPENTACARINAT300MG.json	1264	3	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCommunicationModes.json	542	3	0	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	1156	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSLOINC.json	701	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	62	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSMedicalUnits.json	31246	14	1	0	0	0	0	0	4	41	0	0	1	0	0	0	0	2	0	0	229	262	0	0	0	7	0	1
fsh-generated/resources/CodeSystem-CSMedicationTypes.json	1412	6	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	15	46	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSMedications.json	1093	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	39	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSPrescriptionCategory.json	692	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	40	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSSCT.json	1912	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	41	0	0	0	1	0	0
fsh-generated/resources/DeviceDefinition-exampleAssociatedDeviceNEBUL.json	284	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Encounter-exampleStayFOLFOX4.json	434	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/Encounter-exampleStayMISCELLANEOUS.json	440	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Location-exampleAccomodationUnit.json	291	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedication5FLUOROURACILE5g.json	471	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationBACTRIMFORTE.json	487	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationG5pourcent100MLPOCHE.json	467	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationLEVOFOLINATEDECALCIUM.json	484	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationMETHYLPREDNISOLONE.json	465	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationONDANSETRON.json	450	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationOXALIPLATINE200mg.json	472	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationOXYCODONELP10MGVIATRIS.json	553	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationPENTACARINAT300MG.json	486	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-exampleAdministrationReportBACTRIMFORTE.json	1176	6	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemBACTRIMFORTE.json	2228	9	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusion5FLUOROURACILE5g.json	2147	4	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionG5percent100MLPOCHE.json	2141	3	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionLEVOFOLINATEDECALCIUM.json	2161	3	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionMETHYLPREDNISOLONE.json	2150	4	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionONDANSETRON.json	2125	3	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionOXALIPLATINE200mg.json	2153	6	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemOXYCODONELP10MGVIATRIS.json	1906	3	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	70	11	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemPENTACARINAT300MG.json	2493	3	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0
fsh-generated/resources/Observation-exampleAdditionalInformationHeight.json	574	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Observation-exampleAdditionalInformationWeight.json	574	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Organization-exampleMedicalLiabilityUnit.json	213	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/Patient-exampleOncologyPatient.json	570	4	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-exampleProtocolInfusionFOLFOX4.json	621	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-exampleProtocolMISCELLANEOUS.json	647	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-exampleOncologyPractitioner.json	254	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Medical-liability-unit.json	734	3	0	0	0	0	0	24	0	30	0	0	0	0	0	0	0	0	0	0	130	1322	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Stay.json	1992	4	0	0	0	0	0	80	0	21	0	0	0	0	0	0	0	3	0	0	312	901	0	0	0	6	1	2
fsh-generated/resources/StructureDefinition-accomodation-unit.json	1141	3	0	0	0	0	0	15	0	11	0	0	0	0	0	0	0	1	0	0	148	349	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-additional-information.json	2187	3	0	0	0	0	0	53	0	23	0	0	0	0	0	0	0	2	0	0	331	536	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-administration-report.json	4842	4	0	0	0	0	0	141	0	28	0	0	0	0	0	0	0	2	0	0	312	464	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-associated-device.json	796	2	0	0	0	0	0	56	0	32	0	0	1	0	0	0	0	4	0	0	417	705	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-oncology-medication.json	1165	3	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	1	0	0	209	204	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-oncology-patient.json	2888	3	0	0	0	0	0	15	0	22	0	0	0	0	0	0	0	2	0	0	303	344	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-oncology-practitioner.json	867	2	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	2	0	0	165	283	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-prescription-item.json	10581	9	1	0	0	0	0	52	0	99	0	0	0	0	0	0	0	5	0	0	831	1172	0	0	0	26	0	2
fsh-generated/resources/StructureDefinition-prescription.json	3495	6	0	0	0	0	0	14	0	16	0	0	0	0	0	0	0	1	0	0	219	327	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-protocol.json	2940	4	0	0	0	0	0	127	0	33	0	0	1	0	0	0	0	4	0	0	537	877	0	0	0	18	1	1
fsh-generated/resources/StructureDefinition-treatment-cycle-number.json	1868	3	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	54	91	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-treatment-day-number.json	1850	4	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	1	0	0	52	81	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vsCommunicationModes.json	462	4	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	11	2532	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vsLOINC.json	370	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicalUnits.json	443	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	474	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicationTypes.json	421	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	60	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedications.json	395	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	52	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vsPrescriptionCategory.json	600	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	286	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsSCT.json	370	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	67	0	0	0	5	0	0
