URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://ltsi.univ-rennes.fr/ValueSet/Laterality,0.1.0,draft,,Laterality,Tumor Laterality Value Set,"Tumor laterality",,"THO"
http://ltsi.univ-rennes.fr/ValueSet/Morphology,0.1.0,draft,,Morphology,Morphology Value Set,"Cancer morphology",,"THO"
http://ltsi.univ-rennes.fr/ValueSet/Topography,0.1.0,draft,,Topography,Topography Value Set,"Cancer topography",,"THO"
http://ltsi.univ-rennes.fr/ValueSet/TreatmentType,0.1.0,draft,,TreatmentType,Treatment Type Value Set,"Treatment type",,"THO"
http://ltsi.univ-rennes.fr/ValueSet/TumorPathologyEventType,0.1.0,draft,,TumorPathologyEventType,Tumor Pathology Event Type Value Set,"Tumor pathology event type",,"THO"
http://ltsi.univ-rennes.fr/ValueSet/VSEventTypeData,0.1.0,draft,,VSEventTypeData,Event Types Data,"ValueSet for various event types used in French healthcare systems.","StructureDefinition/eventTypeData","Internal"
http://ltsi.univ-rennes.fr/ValueSet/concept-medication-oncofair-valueset,0.1.0,draft,,ConceptMedicationOncoFAIRValueSet,Concepts Medication Value Set,"Value Set pour différiencier les niveaux de MR/MA","StructureDefinition/oncofair-medicationadministration-report,StructureDefinition/oncofair-medicationrequest-element,StructureDefinition/oncofair-medicationrequest-component,StructureDefinition/oncofair-medicationadministration-element,StructureDefinition/oncofair-medicationrequest-prescription,StructureDefinition/oncofair-medicationadministration-component","Internal"
http://ltsi.univ-rennes.fr/ValueSet/medical-units-oncofair-valueset,0.1.0,draft,,MedicalUnitsOncoFAIRValueSet,Medical units Value Set,"ValueSet for medical units (accommodation, medical liability unit).",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/medications-oncofair-valueset,0.1.0,draft,,MedicationsOncoFAIRValueSet,Medications Value Set,"ValueSet for medications.",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/siph-gonogo-oncofair-valueset,0.1.0,draft,,SIPhgoNogoOncoFAIRValueSet,goNogo Value Set,"Value Set pour goNogo","StructureDefinition/oncofair-mr-element-go-nogo","Internal"
http://ltsi.univ-rennes.fr/ValueSet/siph-listeald-oncofair-valueset,0.1.0,draft,,SIPhListeALDOncoFAIRValueSet,Liste Affectation Longue Durée Value Set,"Value Set pour ListeALD","StructureDefinition/oncofair-mr-exempt-ltc","Internal"
http://ltsi.univ-rennes.fr/ValueSet/siph-natureproppharm-oncofair-valueset,0.1.0,draft,,SIPhNaturePropPharmOncoFAIRValueSet,Nature proposition pharmaceutique Value Set,"Value Set pour NaturePropPharm","StructureDefinition/oncofair-pharmacist-advice","Internal"
http://ltsi.univ-rennes.fr/ValueSet/siph-paramposoconditionnelle-oncofair-valueset,0.1.0,draft,,SIPhParamPosoConditionnelleOncoFAIRValueSet,Paramètres posologie conditionnelle,"Value Set pour ParamPosoConditionnelle",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/siph-renscomplement-oncofair-valueset,0.1.0,draft,,SIPhRensComplementOncoFAIRValueSet,Renseignement complémentaire Value Set,"Value Set pour RensComplement","StructureDefinition/oncofair-observation","Internal"
http://ltsi.univ-rennes.fr/ValueSet/siph-statutcomposantadm-oncofair-valueset,0.1.0,draft,,SIPhStatutComposantAdmOncoFAIRValueSet,Statut composant administré Value Set,"Value Set pour StatutComposantAdm","StructureDefinition/oncofair-ma-component-administration-status","Internal"
