Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ltsi.fhir.oncofair.json	21336	-	0	0	0	0	0	0	5	57	0	0	0	0	0	0	0	1	0	0	157	114	0	0	1	3	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationBACTRIMFORTE.json	1254	9	0	0	0	1	0	0	0	149	0	0	0	0	0	0	0	0	0	0	24	17	0	0	0	0	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationINFUSION.json	1977	5	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationOXYCODONELP10MGVIATRIS.json	1274	6	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/CarePlan-examplePrescriptionMedicationPENTACARINAT300MG.json	1264	5	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCommunicationModes.json	542	4	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	13	1088	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSLOINC.json	701	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	98	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSMedicalUnits.json	31246	20	1	0	0	0	0	0	4	43	0	0	0	0	0	0	0	2	0	0	240	426	0	0	0	7	0	1
fsh-generated/resources/CodeSystem-CSMedicationTypes.json	1412	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	66	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSMedications.json	1093	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	52	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSPrescriptionCategory.json	692	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	52	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSSCT.json	1912	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	53	0	0	0	0	0	0
fsh-generated/resources/DeviceDefinition-exampleAssociatedDeviceNEBUL.json	284	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Encounter-exampleStayFOLFOX4.json	434	7	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/Encounter-exampleStayMISCELLANEOUS.json	440	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/Location-exampleAccomodationUnit.json	291	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedication5FLUOROURACILE5g.json	471	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationBACTRIMFORTE.json	487	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationG5pourcent100MLPOCHE.json	467	4	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationLEVOFOLINATEDECALCIUM.json	484	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationMETHYLPREDNISOLONE.json	465	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationONDANSETRON.json	450	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationOXALIPLATINE200mg.json	472	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationOXYCODONELP10MGVIATRIS.json	553	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationPENTACARINAT300MG.json	486	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-exampleAdministrationReportBACTRIMFORTE.json	1176	8	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemBACTRIMFORTE.json	2228	11	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusion5FLUOROURACILE5g.json	2147	5	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionG5percent100MLPOCHE.json	2141	6	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionLEVOFOLINATEDECALCIUM.json	2161	5	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionMETHYLPREDNISOLONE.json	2150	5	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionONDANSETRON.json	2125	5	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	18	11	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemInfusionOXALIPLATINE200mg.json	2153	6	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemOXYCODONELP10MGVIATRIS.json	1906	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemPENTACARINAT300MG.json	2493	5	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	21	8	0	0	0	0	0	0
fsh-generated/resources/Observation-exampleAdditionalInformationHeight.json	574	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/Observation-exampleAdditionalInformationWeight.json	574	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	14	6	0	0	0	0	0	0
fsh-generated/resources/Organization-exampleMedicalLiabilityUnit.json	213	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0
fsh-generated/resources/Patient-exampleOncologyPatient.json	570	6	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-exampleProtocolInfusionFOLFOX4.json	621	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	1	0	0
fsh-generated/resources/PlanDefinition-exampleProtocolMISCELLANEOUS.json	647	2	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0
fsh-generated/resources/Practitioner-exampleOncologyPractitioner.json	254	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Medical-liability-unit.json	734	3	0	0	0	0	0	24	0	30	0	0	1	0	0	0	0	1	0	0	133	2124	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Stay.json	1992	4	0	0	0	0	0	101	0	22	0	0	0	0	0	0	0	2	0	0	339	1033	0	0	0	5	1	2
fsh-generated/resources/StructureDefinition-accomodation-unit.json	1141	5	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	1	0	0	188	350	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-additional-information.json	2187	6	0	0	0	0	0	60	0	35	0	0	0	0	0	0	0	3	0	0	396	763	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-administration-report.json	4842	6	0	0	0	0	0	120	0	23	0	0	0	0	0	0	0	2	0	0	363	664	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-associated-device.json	796	4	0	0	0	0	0	121	0	26	0	0	0	0	0	0	0	2	0	0	416	831	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-oncology-medication.json	1165	5	0	0	0	0	0	17	0	14	0	0	0	0	0	0	0	1	0	0	178	209	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-oncology-patient.json	2888	5	0	0	0	0	0	23	0	21	0	0	1	0	0	0	0	1	0	0	302	318	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-oncology-practitioner.json	867	5	0	0	0	0	0	29	0	12	0	0	0	0	0	0	0	1	0	0	163	214	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-prescription-item.json	10581	9	0	0	0	0	0	46	0	97	0	0	0	0	0	0	0	5	0	0	823	1148	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-prescription.json	3495	5	0	0	0	0	0	15	0	16	0	0	0	0	0	0	0	1	0	0	215	327	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-protocol.json	2940	6	0	0	0	0	0	65	0	34	0	0	0	0	0	0	0	2	0	0	525	714	0	0	0	9	1	1
fsh-generated/resources/StructureDefinition-treatment-cycle-number.json	1868	5	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	1	0	0	52	74	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-treatment-day-number.json	1850	5	0	0	0	0	0	9	0	6	0	0	1	0	0	0	0	0	0	0	52	80	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsCommunicationModes.json	462	7	1	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	7	2022	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vsLOINC.json	370	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	56	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicalUnits.json	443	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	505	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicationTypes.json	421	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedications.json	395	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsPrescriptionCategory.json	600	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	540	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsSCT.json	370	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	71	0	0	0	0	0	0
